Enlace,Precio,Superficie Construida,Última Actualización,Consumo Energético,Emisiones CO2,Tipo de operación,Superficie construida:,Habitaciones:,Baños:,Conservación:,Referencia:,Superficie útil:,Superficie solar:,Tipo de casa:,Antigüedad:,Gastos de comunidad:,Exterior:,Interior:,descripcion,Planta:_11ª,Planta:_12ª,Planta:_14ª,Planta:_15ª,Planta:_16ª,Planta:_17ª,Planta:_1ª,Planta:_2ª,Planta:_3ª,Planta:_4ª,Planta:_5ª,Planta:_6ª,Planta:_7ª,Planta:_8ª,Planta:_9ª,Planta:_Bajo,Planta:_Entresuelo,Planta:_Más de 20,Planta:_No especificado,Planta:_Principal,Planta:_Semisótano,Planta:_Sótano
https://www.pisos.com/comprar/chalet-colmenar_de_oreja_centro_urbano-47501422721_108500/,215.27,359,08/10/2024,,,Compra,359.0,4.0,2.0,3,AG588-TOLEDO,,,2,6,,,,chalet colmenar de oreja centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-club_de_golf_molino_de_la_hoz28232-48391406256_100500/,,868,07/10/2024,315.0,81.0,Compra,868.0,8.0,6.0,3,SA2135-06586/7619,765.0,2.78,2,2,,,,chalet club de golf molino de la hoz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/atico-costillares-45078241088_101800/,580.0,88,27/06/2024,,,Compra,88.0,2.0,2.0,3,IF77045-I-00YBWF-W-02VORM,,,2,0,,,,atico costillares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/apartamento-fuente_del_berro28028-39188789512_101800/,795.0,131,16/10/2024,202.0,40.0,Compra,131.0,3.0,2.0,3,IF77045-I-00XR79-W-02TXUO,,,2,5,,,,apartamento fuente del berro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-navacerrada_centro_urbano-47550418545_101800/,278.9,103,19/10/2024,331.0,69.0,Compra,103.0,3.0,2.0,3,IF76877-Navarejo,,,2,6,,,,piso navacerrada centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/apartamento-centro_palacio28005-47588950313_101800/,999.0,204,17/09/2024,158.0,29.0,Compra,204.0,2.0,3.0,3,IF77045-I-00YBS4-W-02UHE1,,,2,5,,,,apartamento centro palacio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-parque_oeste_fuente_cisneros_campodon-43426533855_108900/,950.0,569,11/04/2024,,,Compra,569.0,7.0,5.0,2,XA801-1294,,,2,6,Entre 10 y 20 €,,,chalet parque oeste fuente cisneros campodon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-rejas28022-45899378940_101800/,388.5,98,24/10/2024,,,Compra,98.0,2.0,2.0,3,IF4098-CCI-001-000050743,,,2,0,,,,piso rejas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet_pareado-moralzarzal_centro_urbano-43344899985_102100/,425.0,273,23/10/2024,,,Compra,273.0,4.0,3.0,3,GM13-197113,,626.0,2,5,,,,chalet pareado moralzarzal centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/apartamento-chamartin_hispanoamerica28016-47593216485_101800/,,220,13/09/2024,,,Compra,220.0,3.0,4.0,3,IF77045-I-00YMGA-W-02VRKO,,,2,5,,,,apartamento chamartin hispanoamerica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-pintores_ferial28982-48381467164_100700/,156.0,70,11/10/2024,,,Compra,70.0,,,3,GTRE-02214,70.0,,2,6,,,,piso pintores ferial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-chamberi_almagro28010-38407931977_108900/,450.0,61,19/10/2024,,,Compra,61.0,2.0,2.0,2,XA633-4806,,,2,6,,,,piso chamberi almagro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_pareada-serranillos_del_valle_centro_urbano-45908556007_108900/,370.0,279,22/09/2024,,,Compra,279.0,4.0,3.0,3,XA282-6128,213.0,,1,6,,,,casa pareada serranillos del valle centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_unifamiliar-san_martin_de_la_vega_centro_urbano-48360158431_100200/,239.0,165,17/10/2024,245.0,83.0,Compra,165.0,4.0,2.0,2,TC836-597502,,,4,5,,,,casa unifamiliar san martin de la vega centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-palomeras_bajas28018-46669365608_108900/,136.15,60,27/08/2024,,,Compra,60.0,2.0,1.0,3,XA282-7799,,,2,6,,,,piso palomeras bajas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-recoletos28001-38395965472_101800/,,247,21/05/2024,124.0,26.0,Compra,247.0,3.0,4.0,3,IF77045-I-00T74J-W-02HFGJ,,,2,6,,,,piso recoletos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-san_diego28053-47568949515_109300/,139.0,72,17/09/2024,,,Compra,72.0,,,3,EP618-6327-2025,72.0,,2,6,,,,piso san diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/apartamento-guindalera28028-48342296000_101800/,,237,01/10/2024,,,Compra,237.0,4.0,3.0,3,IF77045-I-00YOE6-W-02X3ME,,,2,6,,,,apartamento guindalera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/duplex-ciudad_lineal_pueblo_nuevo28037-42571414053_102100/,595.0,206,30/10/2024,,,Compra,206.0,4.0,3.0,3,GM26-195637,,,2,6,,Exterior,,duplex ciudad lineal pueblo nuevo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-sevilla_la_nueva_centro_urbano-45903176108_101800/,434.9,214,21/10/2024,115.0,70.0,Compra,214.0,4.0,3.0,3,IF76877-CHALET PAREADO AVENIDA LOS TOREROS,,306.0,2,6,,,,chalet sevilla la nueva centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_adosada-navalcarnero_centro_urbano-42538310779_100500/,114.0,70,30/08/2024,,,Compra,70.0,3.0,1.0,2,SA155-NAV4589,,,0,6,,,,casa adosada navalcarnero centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/apartamento-centro_embajadores_lavapies28012-38354746115_101800/,960.0,204,21/05/2024,200.0,42.0,Compra,204.0,5.0,2.0,3,IF77045-I-00X1H2-W-02R2AI,,,2,5,,,,apartamento centro embajadores lavapies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-vivero_hospital_universidad-38368229903_500185/,605.0,305,22/10/2024,10.0,12.0,Compra,305.0,4.0,3.0,0,500185-008237,251.0,213.0,2,4,,,,chalet vivero hospital universidad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa-chamartin_hispanoamerica28016-19223849943_517093/,,565,22/10/2024,,,Compra,565.0,6.0,5.0,2,517093-000672,520.0,577.0,2,5,,,,casa chamartin hispanoamerica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-chamberi_vallehermoso28003-38350715837_101800/,,256,21/05/2024,,,Compra,256.0,4.0,4.0,3,IF77045-I-00X8P4-W-02STNH,,,2,6,,,,piso chamberi vallehermoso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-san_diego28053-47506758297_109300/,109.5,51,14/09/2024,,,Compra,51.0,,,2,EP618-6328-2025,51.0,,2,6,,,,piso san diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-villalbilla_centro_urbano-42519147029_100500/,445.0,515,30/10/2024,122.0,24.0,Compra,515.0,4.0,4.0,3,SA814-EX03951/3763,,1.065,2,1,,,,chalet villalbilla centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-pueblo28223-47524524018_101800/,185.0,55,21/10/2024,,,Compra,55.0,2.0,1.0,3,IF6966-4187,,,2,5,,,,piso pueblo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_adosada-ensanche_espartales_ensanche28806-46737403038_100200/,435.0,194,10/10/2024,,,Compra,194.0,,2.0,2,TC825-589666,,,0,6,,,,casa adosada ensanche espartales ensanche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-nuevo_aranjuez_ciudad_de_las_artes_el_mirador-45907219488_100500/,379.0,338,28/10/2024,,,Compra,338.0,4.0,4.0,3,SA606-3-CG-09640-0002/1852,270.0,,2,0,,,,chalet nuevo aranjuez ciudad de las artes el mirador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_rustica-valdeavero_centro_urbano-47542972157_100200/,192.0,172,26/09/2024,,,Compra,172.0,4.0,2.0,4,TC876-593664,,,3,5,,,,casa rustica valdeavero centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/apartamento-dehesa_vieja_puente_cultural28702-46680939024_101800/,900.0,159,09/08/2024,,,Compra,159.0,4.0,3.0,3,IF77045-I-00YIOU-W-02WHWV,,,2,6,,,,apartamento dehesa vieja puente cultural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/atico-centro_embajadores_lavapies28012-44175220194_101800/,360.0,80,25/07/2024,,,Compra,80.0,2.0,2.0,3,IF77045-I-00Y8EL-W-02S95V,,,2,5,,,,atico centro embajadores lavapies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-bellas_vistas28039-48427671463_100200/,165.0,36,16/10/2024,268.0,71.0,Compra,36.0,,1.0,2,TC931-597876,,,2,5,,,,piso bellas vistas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_unifamiliar-mejorada_del_campo_centro_urbano-48341373431_100200/,167.0,368,24/10/2024,,,Compra,368.0,3.0,1.0,2,TC918-588487,,,4,2,,,,casa unifamiliar mejorada del campo centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-las_conejeras_el_esparragal28822-42549284145_106700/,630.0,352,01/04/2024,,,Compra,352.0,5.0,2.0,3,IFC75993-XAL_3661,,400.0,2,6,,,,chalet las conejeras el esparragal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-zona_noreste-48403567304_100500/,386.8,110,21/10/2024,,,Compra,110.0,3.0,2.0,3,SA555-47364239/1670,,,2,6,,,,piso zona noreste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/apartamento-centro_embajadores_lavapies28012-47531060223_101800/,720.0,124,17/09/2024,,,Compra,124.0,3.0,2.0,3,IF77045-I-00YM6H-W-02WYTU,,,2,5,,,,apartamento centro embajadores lavapies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-coimbra_guadarrama-46742893735_101800/,255.0,101,28/10/2024,,,Compra,101.0,3.0,2.0,3,IF76877-AVRO,,,2,6,,,,piso coimbra guadarrama,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa-villaviciosa_de_odon_el_bosque28670-38415484105_101800/,,940,21/05/2024,,,Compra,940.0,7.0,5.0,3,IF77045-I-00XKN5-W-02TDU4,,1.823,2,6,,,,casa villaviciosa de odon el bosque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-cortes_huertas28014-45932012887_101800/,,268,03/07/2024,,,Compra,268.0,3.0,3.0,3,IF77045-I-00YEPF-W-02VX79,,,2,6,,,,piso cortes huertas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-casco_antiguo_sur-45013022183_107000/,75.6,77,11/10/2024,,,Compra,77.0,2.0,1.0,3,AS1-GOR0000174710,,,2,6,,,,piso casco antiguo sur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_pareada-el_alamo_centro_urbano-31721644849_100200/,420.0,299,22/02/2024,320.0,82.0,Compra,299.0,5.0,4.0,4,TC893-535684,,,1,6,,,,casa pareada el alamo centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/apartamento-pinar_del_rey28033-48408715086_101800/,415.0,103,15/10/2024,,,Compra,103.0,2.0,1.0,3,IF77045-I-00YPZU-W-02ULTY,,,2,6,,,,apartamento pinar del rey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa-valdebebas_valdefuentes28055-45850531595_109300/,,499,22/07/2024,,,Compra,499.0,4.0,4.0,3,EP442-609240,379.0,,2,6,,,,casa valdebebas valdefuentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa-alcobendas_centro28100-38373195554_101800/,199.0,53,21/05/2024,,,Compra,53.0,4.0,1.0,3,IF77045-I-00X3CR-W-02S9Y3,,,2,6,,,,casa alcobendas centro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-salamanca_castellana28006-48367650613_100500/,,135,25/10/2024,,,Compra,135.0,2.0,2.0,3,SA4230-3610-00641/8893,,,2,5,,,,piso salamanca castellana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-las_rozas_de_madrid_centro28231-48371192754_100200/,392.0,98,02/10/2024,277.0,58.0,Compra,98.0,2.0,1.0,2,TC961-596284,,,2,2,,,,piso las rozas de madrid centro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-san_diego28053-45004071320_107000/,118.45,46,06/09/2024,,,Compra,46.0,1.0,1.0,3,AS1-49548504,,,2,6,,,,piso san diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/atico-pinar_punta_galea28290-47587553584_101800/,739.0,120,23/10/2024,,,Compra,120.0,3.0,2.0,3,IF6966-5542,,,2,0,,,,atico pinar punta galea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/duplex-fuencarral_el_pardo_valverde28034-45839181234_105700/,329.0,106,25/09/2024,,,Compra,106.0,4.0,2.0,3,GB23-EX EN VENTA EN FUENCARRAL - TRES OLIVOS - VALVERDE,,,2,1,,,,duplex fuencarral el pardo valverde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-quijorna_centro_urbano-48403437606_100500/,370.0,118,17/10/2024,299.0,75.0,Compra,118.0,5.0,2.0,3,SA2135-06631/7619,,905.0,2,2,,,,chalet quijorna centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/apartamento-goya28009-47561649024_101800/,,191,12/09/2024,,,Compra,191.0,3.0,3.0,3,IF77045-I-00YMAX-W-02WYAK,,,2,5,,,,apartamento goya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-chamartin_prosperidad28043-47546282039_102100/,,875,21/10/2024,,,Compra,875.0,10.0,4.0,3,GM24-200715,,1.0,2,5,,,,chalet chamartin prosperidad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-san_martin_de_la_vega_centro_urbano-47594810735_100500/,212.4,129,29/10/2024,,,Compra,129.0,2.0,3.0,3,SA1924-C1-07235-0001/7208,,,2,0,,,,piso san martin de la vega centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-valdezarza28035-45890768550_100200/,467.0,75,17/10/2024,207.0,42.0,Compra,75.0,3.0,2.0,2,TC375-589491,,,2,5,,,,piso valdezarza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/atico-adelfas28007-45841404842_101800/,,224,09/07/2024,,,Compra,224.0,3.0,2.0,3,IF77045-I-00YFCF-W-02WF6W,,,2,6,,,,atico adelfas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-villaverde_san_cristobal-43427625198_100200/,160.0,115,25/06/2024,233.0,40.0,Compra,115.0,5.0,1.0,3,TC128-579837,,,2,6,,,,piso villaverde san cristobal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-mostoles_centro28934-42523904312_103600/,164.034,76,01/10/2024,,,Compra,76.0,2.0,1.0,3,AM9-9198##9198_0021_PE0004,76.0,,2,6,,,,piso mostoles centro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/apartamento-apostol_santiago-41696859245_101800/,420.0,73,02/10/2024,,,Compra,73.0,2.0,1.0,3,IF77045-I-00XYPJ-W-02US7G,,,2,6,,,,apartamento apostol santiago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa-paracuellos_de_jarama_centro_urbano-40078657539_101800/,630.0,225,21/05/2024,,,Compra,225.0,4.0,3.0,3,IF77045-I-00XT4R-W-02U47D,,265.0,2,0,,,,casa paracuellos de jarama centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-nuevo_tres_cantos-3769723653_109700/,699.9,302,28/10/2024,,,Compra,302.0,4.0,2.0,0,4991481-20399264,,,2,6,,,,piso nuevo tres cantos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-45837018514_100200/,595.0,169,23/10/2024,,,Compra,169.0,5.0,1.0,1,TC628-589338,,,2,6,,,,piso centro embajadores lavapies,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-leganes_centro-33413364400_109300/,280.0,114,12/09/2024,161.0,27.0,Compra,114.0,,,1,EP618-5946-2023,105.0,,2,6,,,,piso leganes centro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/finca_rustica-brunete_centro_urbano-45025354182_100500/,664.0,305,26/09/2024,,,Compra,305.0,,,2,SA5134-SH-Las Rozas 22,300.0,15.0,2,6,,,,finca rustica brunete centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-fresno_de_torote_centro_urbano-41734727742_100500/,424.2,279,07/09/2024,326.0,85.0,Compra,279.0,4.0,3.0,3,SA5173-INF0022/10685,201.0,2.188,2,2,,,,chalet fresno de torote centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-san_diego28053-47537738985_109300/,106.5,45,13/09/2024,,,Compra,45.0,,,1,EP618-6329-2025,45.0,,2,6,,,,piso san diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/apartamento-trafalgar28010-48424777185_101800/,980.0,132,17/10/2024,,,Compra,132.0,,2.0,3,IF77045-I-00YQ9R-W-02XFFL,,,2,5,,,,apartamento trafalgar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-batres_centro_urbano28976-44265479005_102100/,450.0,416,27/10/2024,,,Compra,416.0,4.0,3.0,3,GM7-175500,,2.0,2,5,,,,chalet batres centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
