Enlace,Precio,Superficie Construida,Última Actualización,Consumo Energético,Emisiones CO2,Tipo de operación,Superficie construida:,Habitaciones:,Baños:,Conservación:,Referencia:,Superficie útil:,Superficie solar:,Tipo de casa:,Antigüedad:,Planta:,Gastos de comunidad:,Exterior:,Interior:,descripcion
https://www.pisos.com/comprar/piso-universidad_malasana28015-38409952427_101800/,839.0,106,21/05/2024,,,Compra,106.0,3.0,3.0,No especificado,IF77045-I-00WJJ8-W-02M8W3,,,Piso,No especificado,3ª,,,,piso universidad malasana
https://www.pisos.com/comprar/apartamento-cortes_huertas28014-46707872881_101800/,530.0,88,29/08/2024,,,Compra,88.0,2.0,1.0,No especificado,IF77045-I-00YKU7-W-02WW2N,,,Piso,No especificado,2ª,,,,apartamento cortes huertas
https://www.pisos.com/comprar/casa_adosada-alameda_de_osuna_barrio-48344043961_101800/,,333,02/10/2024,279,58,Compra,333.0,,3.0,No especificado,IF77045-I-00YO6Y-W-02WQWF,,822.0,Adosada,No especificado,No especificado,,,,casa adosada alameda de osuna barrio
https://www.pisos.com/comprar/chalet-colmenar_de_oreja_centro_urbano-48389308743_108700/,790.0,750,27/10/2024,,,Compra,750.0,3.0,5.0,No especificado,UVC882-27460,750.0,1.534,Piso,Entre 10 y 20 años,No especificado,,,,chalet colmenar de oreja centro urbano
https://www.pisos.com/comprar/casa-alpedrete_centro_urbano-45040467566_100500/,698.0,235,11/09/2024,,,Compra,235.0,3.0,3.0,No especificado,SA3036-06152/7622,,1.3,Piso,Más de 50 años,No especificado,Entre 40 y 60 €,,,casa alpedrete centro urbano
https://www.pisos.com/comprar/chalet-mataelpino-46719880656_102100/,580.0,271,25/10/2024,,,Compra,271.0,4.0,3.0,No especificado,GM13-196066,,583.0,Piso,Más de 50 años,No especificado,,,,chalet mataelpino
https://www.pisos.com/comprar/apartamento-ibiza28009-43421798966_101800/,735.0,125,21/05/2024,,,Compra,125.0,2.0,2.0,No especificado,IF77045-I-00Y5Z1-W-02VA2R,,,Piso,Más de 50 años,No especificado,,,,apartamento ibiza
https://www.pisos.com/comprar/piso-velilla_de_san_antonio_centro_urbano-39228059005_108900/,160.0,95,01/07/2024,,,Compra,95.0,3.0,1.0,No especificado,XA282-5112,,,Piso,No especificado,No especificado,,,,piso velilla de san antonio centro urbano
https://www.pisos.com/comprar/chalet_unifamiliar-alpedrete_centro_urbano-46674256623_212600/,457.0,149,04/09/2024,,,Compra,149.0,3.0,1.0,Reformado,2126-005462,149.0,500.0,Piso,Más de 50 años,No especificado,No tiene,,,chalet unifamiliar alpedrete centro urbano
https://www.pisos.com/comprar/piso-quijorna_centro_urbano-45908701529_100500/,156.0,113,24/10/2024,,,Compra,113.0,2.0,1.0,No especificado,SA1968-RLGS0051/7104,110.0,,Piso,No especificado,2ª,,,,piso quijorna centro urbano
https://www.pisos.com/comprar/piso-justicia_chueca28004-45928902050_101800/,380.0,38,26/07/2024,,,Compra,38.0,1.0,1.0,No especificado,IF77045-I-00YHRV-W-02WKB3,,,Piso,No especificado,2ª,,,,piso justicia chueca
https://www.pisos.com/comprar/duplex-collado_mediano_centro_urbano-44211242597_102100/,200.0,107,19/10/2024,,,Compra,107.0,3.0,2.0,No especificado,GM13-197122,,,Piso,No especificado,No especificado,,Exterior,,duplex collado mediano centro urbano
https://www.pisos.com/comprar/piso-puente_de_vallecas_entrevias28053-44243955275_100700/,195.0,102,15/10/2024,,,Compra,102.0,,,No especificado,LIRE-03179,102.0,,Piso,Entre 30 y 50 años,6ª,,,,piso puente de vallecas entrevias
https://www.pisos.com/comprar/piso-getafe_distrito_centro28902-46743236539_100700/,155.9,55,20/09/2024,,,Compra,55.0,,,No especificado,SBRE-0173614,,,Piso,No especificado,1ª,,,,piso getafe distrito centro
https://www.pisos.com/comprar/chalet-villamanta_centro_urbano-47509549691_100500/,299.99,183,25/09/2024,,,Compra,183.0,3.0,3.0,En buen estado,SA155-NAV4668,,74.0,Piso,Entre 20 y 30 años,No especificado,,,,chalet villamanta centro urbano
https://www.pisos.com/comprar/casa_rustica-hoyo_de_manzanares_centro_urbano-21727619262_101800/,850.0,200,24/10/2024,,,Compra,200.0,4.0,2.0,No especificado,IF5585-6929,,,Rústica,Entre 30 y 50 años,No especificado,,,,casa rustica hoyo de manzanares centro urbano
https://www.pisos.com/comprar/duplex-golf_el_carralero28222-48341276223_101800/,740.0,175,21/10/2024,,,Compra,175.0,3.0,2.0,No especificado,IF77045-I-00YQJ0-W-02X4K0,,,Piso,Entre 20 y 30 años,3ª,,,,duplex golf el carralero
https://www.pisos.com/comprar/apartamento-moncloa_aravaca_arguelles28008-48334738432_101800/,,372,24/10/2024,,,Compra,372.0,8.0,4.0,No especificado,IF77045-I-00YQGJ-W-02XB4I,,,Piso,No especificado,No especificado,,,,apartamento moncloa aravaca arguelles
https://www.pisos.com/comprar/piso-numancia28038-31737921318_109300/,90.0,45,15/05/2024,252,46,Compra,45.0,,,No especificado,EP618-6330-2045,45.0,,Piso,No especificado,Bajo,,,,piso numancia
https://www.pisos.com/comprar/piso-san_martin_de_valdeiglesias_centro_urbano-46669089414_103600/,80.0,84,30/10/2024,,,Compra,84.0,,,No especificado,AM9-2302##2302_0416_PE0001,65.0,,Piso,No especificado,No especificado,,,,piso san martin de valdeiglesias centro urbano
https://www.pisos.com/comprar/apartamento-adelfas28007-45919489438_101800/,805.0,114,22/07/2024,,,Compra,114.0,3.0,2.0,No especificado,IF77045-I-00YGZW-W-02WJZH,,,Piso,No especificado,No especificado,,,,apartamento adelfas
https://www.pisos.com/comprar/chalet-boadilla_del_monte_monteprincipe28668-44239871149_100500/,,1.250,10/09/2024,211,47,Compra,1.25,9.0,10.0,No especificado,SA3689-EXP07338/8930,1.231,5.174,Piso,Entre 30 y 50 años,No especificado,,,,chalet boadilla del monte monteprincipe
https://www.pisos.com/comprar/chalet-galapagar_la_navata28420-11752942396_100500/,790.0,584,11/09/2024,,,Compra,584.0,6.0,5.0,No especificado,SA2135-00901/7619,,2.465,Piso,Más de 50 años,No especificado,,,,chalet galapagar la navata
https://www.pisos.com/comprar/apartamento-apostol_santiago-45059829285_101800/,750.0,151,12/06/2024,,,Compra,151.0,3.0,2.0,No especificado,IF77045-I-00YCAC-W-02VXL9,,,Piso,No especificado,No especificado,,,,apartamento apostol santiago
https://www.pisos.com/comprar/atico-chamberi_arapiles28015-47527212209_101800/,735.0,84,25/09/2024,,,Compra,84.0,2.0,1.0,No especificado,IF77045-I-00YNOC-W-02U5DS,,,Piso,Más de 50 años,6ª,,,,atico chamberi arapiles
https://www.pisos.com/comprar/apartamento-jeronimos28014-38400986128_101800/,,131,21/10/2024,,,Compra,131.0,2.0,2.0,No especificado,IF77045-I-00VO3F-W-02P0DH,,,Piso,Más de 50 años,No especificado,,,,apartamento jeronimos
https://www.pisos.com/comprar/atico-centro_palacio28005-47547362193_101800/,395.0,53,19/09/2024,123,23,Compra,53.0,1.0,1.0,No especificado,IF77097-LCM32170,,,Piso,Más de 50 años,5ª,,,,atico centro palacio
https://www.pisos.com/comprar/piso-centro_palacio28013-27512540654_108900/,400.0,31,06/07/2024,,,Compra,31.0,1.0,1.0,En buen estado,XA633-4035,,,Piso,No especificado,No especificado,,,,piso centro palacio
https://www.pisos.com/comprar/piso-alcobendas_centro28100-45918082579_100500/,178.95,60,12/10/2024,381,80,Compra,60.0,2.0,1.0,No especificado,SA3036-06284/7622,,,Piso,Más de 50 años,Bajo,Más de 100 €,,,piso alcobendas centro
https://www.pisos.com/comprar/finca_rustica-torrelaguna_centro_urbano-47568888472_197600/,25.0,8.904,29/10/2024,,,Compra,8.904,,,En buen estado,1976-2522,,8.904,Piso,No especificado,No especificado,,,,finca rustica torrelaguna centro urbano
https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-48418157580_100500/,308.0,70,17/10/2024,999,48,Compra,70.0,2.0,1.0,En buen estado,SA4346-BUR-173,69.0,,Piso,Más de 50 años,Bajo,,,,piso centro embajadores lavapies
https://www.pisos.com/comprar/chalet-san_martin_de_la_vega_centro_urbano-48391832472_108500/,380.0,782,28/10/2024,,,Compra,782.0,4.0,2.0,No especificado,AG637-1750,,,Piso,No especificado,No especificado,,,,chalet san martin de la vega centro urbano
https://www.pisos.com/comprar/piso-alcobendas_centro28100-20028267710_100500/,400.0,237,16/12/2021,,,Compra,237.0,8.0,5.0,En buen estado,SA492-122532,215.0,,Piso,No especificado,Bajo,,,,piso alcobendas centro
https://www.pisos.com/comprar/piso-la_berzosilla-48340010398_100700/,177.0,79,29/10/2024,,,Compra,79.0,,,No especificado,GTRE-01111,79.0,,Piso,No especificado,No especificado,,,,piso la berzosilla
https://www.pisos.com/comprar/piso-timon28042-45887496609_109300/,172.0,57,13/09/2024,,,Compra,57.0,,,No especificado,EP618-14306-2025,55.0,,Piso,No especificado,2ª,,,,piso timon
https://www.pisos.com/comprar/chalet_pareado-dehesa_el_soto-46743356888_102100/,450.0,126,15/10/2024,,,Compra,126.0,4.0,2.0,No especificado,GM13-200006,,115.0,Piso,Más de 50 años,No especificado,,,,chalet pareado dehesa el soto
https://www.pisos.com/comprar/casa-la_finca-44222667825_101800/,,450,18/06/2024,,,Compra,450.0,5.0,4.0,No especificado,IF77045-I-00Y820-W-02VDUL,,340.0,Piso,Entre 20 y 30 años,No especificado,,,,casa la finca
https://www.pisos.com/comprar/piso-arganzuela_delicias-45853319984_108900/,220.0,35,13/07/2024,,,Compra,35.0,1.0,1.0,En buen estado,XA491-2504,,,Piso,No especificado,No especificado,,,,piso arganzuela delicias
https://www.pisos.com/comprar/casa_pareada-robledo_de_chavela_centro_urbano-45061898069_101800/,354.9,169,23/10/2024,263,68,Compra,169.0,3.0,3.0,No especificado,IF76877-ROBLEDILLO,,476.0,Pareada,No especificado,No especificado,,,,casa pareada robledo de chavela centro urbano
https://www.pisos.com/comprar/piso-hortaleza_palomas28042-38346702257_101800/,,337,21/05/2024,,,Compra,337.0,5.0,4.0,No especificado,IF77045-I-00X6G6-W-02RJW4,,,Piso,No especificado,4ª,,,,piso hortaleza palomas
https://www.pisos.com/comprar/apartamento-lista_barrio28006-47566716003_101800/,995.0,115,27/09/2024,,,Compra,115.0,3.0,3.0,No especificado,IF77045-I-00YO1B-W-02WYG9,,,Piso,Más de 50 años,1ª,,,,apartamento lista barrio
https://www.pisos.com/comprar/atico-sol_barrio28013-40072129957_101800/,,164,21/05/2024,,,Compra,164.0,4.0,4.0,No especificado,IF77045-I-00XRTH-W-02U6L2,,,Piso,No especificado,5ª,,,,atico sol barrio
https://www.pisos.com/comprar/apartamento-moncloa_aravaca_aravaca28023-45923490528_101800/,775.0,132,16/07/2024,,,Compra,132.0,3.0,2.0,No especificado,IF77045-I-00YFRZ-W-02WFBF,,,Piso,No especificado,1ª,,,,apartamento moncloa aravaca aravaca
https://www.pisos.com/comprar/piso-puerta_bonita28025-48381026993_101800/,409.0,171,17/10/2024,55,11,Compra,171.0,3.0,2.0,No especificado,IF77097-LCM32557,,,Piso,Menos de 5 años,No especificado,,,,piso puerta bonita
https://www.pisos.com/comprar/chalet-carlos_ruiz-40038676374_100500/,380.0,185,29/10/2024,,,Compra,185.0,5.0,3.0,En buen estado,SA3768-110117,160.0,244.0,Piso,Más de 50 años,No especificado,,,,chalet carlos ruiz
https://www.pisos.com/comprar/estudio-trafalgar28010-48427749397_101800/,360.0,46,28/10/2024,,,Compra,46.0,1.0,1.0,No especificado,IF77045-I-00YR8Y-W-02XG7Y,,,Piso,Entre 30 y 50 años,6ª,,,,estudio trafalgar
https://www.pisos.com/comprar/finca_rustica-puerto_de_galapagar_las_cuestas28260-15034027345_100500/,,650,11/09/2024,22,3,Compra,650.0,7.0,4.0,No especificado,SA3036-01134/7622,420.0,5.572,Piso,No especificado,No especificado,,,,finca rustica puerto de galapagar las cuestas
https://www.pisos.com/comprar/piso-almendrales28026-35071030295_103600/,,43,15/10/2024,,,Compra,43.0,,,No especificado,AM9-2302##33000170,43.0,,Piso,No especificado,No especificado,,,,piso almendrales
https://www.pisos.com/comprar/finca_rustica-el_vellon_centro_urbano-46758172450_197600/,,7.264,29/10/2024,,,Compra,7.264,,,En buen estado,1976-2513,,7.264,Piso,No especificado,No especificado,,,,finca rustica el vellon centro urbano
https://www.pisos.com/comprar/piso-sol_barrio28012-37539345735_101800/,,218,21/05/2024,,,Compra,218.0,4.0,4.0,No especificado,IF77045-I-00XJ69-W-02RPM0,,,Piso,No especificado,5ª,,,,piso sol barrio
https://www.pisos.com/comprar/casa-villalbilla_centro_urbano-42583737049_109300/,280.8,150,21/03/2024,,,Compra,150.0,3.0,4.0,A estrenar,EP579-EGN019,120.0,,Piso,Menos de 5 años,No especificado,,,,casa villalbilla centro urbano
https://www.pisos.com/comprar/casa_unifamiliar-meco_centro_urbano-42525640901_100500/,570.0,343,17/09/2024,,,Compra,343.0,5.0,3.0,No especificado,SA3541-REF_28562,343.0,,Unifamiliar,Entre 20 y 30 años,No especificado,,,,casa unifamiliar meco centro urbano
https://www.pisos.com/comprar/chalet-pueblo28223-44241691225_100500/,300.0,89,04/10/2024,,,Compra,89.0,,1.0,No especificado,SA4177-SE99V235V-ALI0000152/9804,,,Piso,Más de 50 años,No especificado,,,,chalet pueblo
https://www.pisos.com/comprar/casa_unifamiliar-zona_carretera_del_plantio28221-60840455994_101600/,930.0,300,21/05/2024,,,Compra,300.0,4.0,3.0,A reformar,IF6199-MA-008,,900.0,Unifamiliar,No especificado,No especificado,,,,casa unifamiliar zona carretera del plantio
https://www.pisos.com/comprar/piso-recoletos28009-47557189699_100500/,,167,04/10/2024,,,Compra,167.0,2.0,3.0,No especificado,SA4987-mv204863/2469,132.0,,Piso,Más de 50 años,3ª,,,,piso recoletos
https://www.pisos.com/comprar/casa-hortaleza_canillas28043-43403250920_101800/,850.0,140,04/06/2024,,,Compra,140.0,,2.0,No especificado,IF77045-I-00Y4UX-W-02U2OL,,200.0,Piso,No especificado,No especificado,,,,casa hortaleza canillas
https://www.pisos.com/comprar/casa-navalagamella_centro_urbano-44177107146_101800/,,1.080,18/10/2024,,,Compra,1.08,,5.0,No especificado,IF77045-I-00YAU7-W-02VWL1,,9.299,Piso,No especificado,No especificado,,,,casa navalagamella centro urbano
https://www.pisos.com/comprar/apartamento-recoletos28001-48352013603_101800/,,196,25/10/2024,,,Compra,196.0,2.0,3.0,No especificado,IF77045-I-00YR94-W-02XHCK,,,Piso,Menos de 5 años,3ª,,,,apartamento recoletos
https://www.pisos.com/comprar/piso-carabanchel_comillas28019-26745828126_101800/,297.0,103,27/10/2024,,,Compra,103.0,4.0,1.0,No especificado,IF4098-CCI-004-000029557,,,Piso,Más de 50 años,2ª,,Vistas a calle,,piso carabanchel comillas
https://www.pisos.com/comprar/apartamento-sol_barrio28013-47547673665_101800/,,217,02/09/2024,20,99,Compra,217.0,5.0,2.0,No especificado,IF77045-I-00YBO4-W-02VTBD,,,Piso,No especificado,2ª,,,,apartamento sol barrio
https://www.pisos.com/comprar/apartamento-sector_b28660-47583208895_101800/,645.0,161,24/10/2024,,,Compra,161.0,3.0,2.0,No especificado,IF77045-I-00YMEG-W-02WZ8K,,,Piso,Entre 10 y 20 años,1ª,,,,apartamento sector b
https://www.pisos.com/comprar/apartamento-retiro_estrella28007-45001471057_101800/,649.0,138,27/06/2024,,,Compra,138.0,3.0,2.0,No especificado,IF77045-I-00YB7M-W-02VW5E,,,Piso,No especificado,No especificado,,,,apartamento retiro estrella
https://www.pisos.com/comprar/chalet_adosado-naranjo_la_serna-46737647020_500185/,439.68,174,22/10/2024,,,Compra,174.0,4.0,3.0,En buen estado,500185-008398,174.0,124.0,Piso,Entre 10 y 20 años,No especificado,,,,chalet adosado naranjo la serna
https://www.pisos.com/comprar/piso-centro_arroyo_la_fuente28944-48372630497_100500/,160.0,70,22/10/2024,999,48,Compra,70.0,2.0,1.0,En buen estado,SA4346-BUR-179,69.0,,Piso,Entre 30 y 50 años,8ª,,,,piso centro arroyo la fuente
https://www.pisos.com/comprar/casa-camarma_de_esteruelas_centro_urbano-34217223654_109300/,385.0,366,10/04/2024,304.4,51.6,Compra,366.0,6.0,4.0,En buen estado,EP579-EG5750,311.0,973.0,Piso,Entre 5 y 10 años,No especificado,,,,casa camarma de esteruelas centro urbano
https://www.pisos.com/comprar/chalet-san_martin_de_la_vega_centro_urbano-48374527848_108500/,258.0,153,28/10/2024,,,Compra,153.0,3.0,2.0,No especificado,AG637-1703,,,Piso,No especificado,No especificado,,,,chalet san martin de la vega centro urbano
https://www.pisos.com/comprar/chalet-pelayos_de_la_presa_centro_urbano-40875887922_100500/,175.0,179,23/10/2024,,,Compra,179.0,4.0,3.0,A reformar,SA155-NAV4582,,506.0,Piso,Entre 10 y 20 años,No especificado,,,,chalet pelayos de la presa centro urbano
https://www.pisos.com/comprar/casa-meco_centro_urbano-42583653020_109300/,458.9,265,18/03/2024,435.8,113.7,Compra,265.0,5.0,3.0,En buen estado,EP579-EG6005,219.0,,Piso,Entre 20 y 30 años,No especificado,,,,casa meco centro urbano
https://www.pisos.com/comprar/piso-recoletos28009-47526204581_100500/,,160,04/10/2024,,,Compra,160.0,2.0,3.0,No especificado,SA4987-mv204862/2469,125.0,,Piso,Más de 50 años,1ª,,,,piso recoletos
https://www.pisos.com/comprar/finca_rustica-el_molar_el_molar-5035671756_197600/,88.0,13.979,29/10/2024,,,Compra,13.979,,,En buen estado,1976-02470,,13.979,Piso,No especificado,No especificado,,,,finca rustica el molar el molar
https://www.pisos.com/comprar/casa-piovera28043-48365699907_101800/,,401,07/10/2024,234,45,Compra,401.0,5.0,7.0,No especificado,IF77045-I-00YLCW-W-02WW2R,,309.0,Piso,No especificado,No especificado,,,,casa piovera
https://www.pisos.com/comprar/piso-sur_este28938-45880894675_100700/,181.0,108,26/07/2024,,,Compra,108.0,,,No especificado,SBRE-0129984,86.0,,Piso,No especificado,No especificado,,,,piso sur este
https://www.pisos.com/comprar/piso-sur_este28936-48371052663_100700/,175.0,70,26/10/2024,,,Compra,70.0,,,No especificado,ALRE-00429,,,Piso,Entre 30 y 50 años,5ª,,,,piso sur este
https://www.pisos.com/comprar/piso-valdezarza28039-48421575746_100500/,,120,21/10/2024,,,Compra,120.0,4.0,3.0,No especificado,SA4312-Macs-PiDB/9940,108.0,,Piso,Entre 20 y 30 años,2ª,,,,piso valdezarza
https://www.pisos.com/comprar/casa-fuente_el_saz_de_jarama_centro_urbano-40092626034_101800/,890.0,600,21/05/2024,,,Compra,600.0,12.0,6.0,No especificado,IF77045-I-00XRCF-W-02U69A,,5.8,Piso,No especificado,No especificado,,,,casa fuente el saz de jarama centro urbano
https://www.pisos.com/comprar/piso-cortes_huertas28014-45841435662_101800/,,150,01/07/2024,,,Compra,150.0,4.0,4.0,No especificado,IF77045-I-00YEEH-W-02VRNC,,,Piso,No especificado,No especificado,,,,piso cortes huertas
https://www.pisos.com/comprar/piso-alcobendas_centro28100-38355524982_109300/,179.0,60,30/10/2024,,,Compra,60.0,,,A reformar,EP618-11591-2045,56.0,,Piso,No especificado,Bajo,,,,piso alcobendas centro
https://www.pisos.com/comprar/casa-ciudalcampo_fuente_del_fresno28707-45040189144_101800/,,498,01/10/2024,219,46,Compra,498.0,5.0,5.0,No especificado,IF77045-I-00YE97-W-02UPUX,,3.03,Piso,Entre 20 y 30 años,No especificado,,,,casa ciudalcampo fuente del fresno
https://www.pisos.com/comprar/piso-recoletos28001-38412005316_101800/,,135,21/05/2024,,,Compra,135.0,2.0,3.0,No especificado,IF77045-I-00WDM9-W-02NVB4,,,Piso,No especificado,No especificado,,,,piso recoletos
https://www.pisos.com/comprar/chalet-rascafria_centro_urbano-47500777488_103600/,669.0,404,25/10/2024,,,Compra,404.0,5.0,5.0,No especificado,AM9-9212##9212_0027_PE0001,380.0,,Piso,No especificado,No especificado,,,,chalet rascafria centro urbano
https://www.pisos.com/comprar/casa_adosada-belmonte_de_tajo_centro_urbano-45841555351_100500/,958.8,130,23/07/2024,,,Compra,130.0,3.0,3.0,En buen estado,SA323-FHOG-2630,100.0,,Adosada,Entre 10 y 20 años,No especificado,,,,casa adosada belmonte de tajo centro urbano
https://www.pisos.com/comprar/casa-mataelpino-45918191200_101800/,580.0,260,30/07/2024,,,Compra,260.0,,3.0,No especificado,IF77045-I-00YI1F-W-02VIRF,,673.0,Piso,No especificado,No especificado,,,,casa mataelpino
https://www.pisos.com/comprar/estudio-numancia28038-4429383281_109700/,189.0,47,10/10/2024,,,Compra,47.0,,1.0,A estrenar,LD1-VAR0000196813,,,Piso,No especificado,2ª,,,,estudio numancia
https://www.pisos.com/comprar/casa-pezuela_de_las_torres_centro_urbano-46677216722_100500/,37.5,102,30/10/2024,,,Compra,102.0,2.0,,No especificado,SA814-EX04023/3763,86.0,46.0,Piso,No especificado,No especificado,,,,casa pezuela de las torres centro urbano
https://www.pisos.com/comprar/finca_rustica-el_molar_el_molar-23422315878_197600/,33.0,6.415,29/10/2024,,,Compra,6.415,,,En buen estado,1976-2482,,6.415,Piso,No especificado,No especificado,,,,finca rustica el molar el molar
https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-44191230809_101800/,,230,30/05/2024,175,37,Compra,230.0,3.0,2.0,No especificado,IF77045-I-00Y1X8-W-02V25G,,,Piso,No especificado,No especificado,,,,piso centro embajadores lavapies
https://www.pisos.com/comprar/casa-moncloa_aravaca_aravaca28023-38396412339_101800/,,463,21/05/2024,,,Compra,463.0,4.0,5.0,No especificado,IF77045-I-00X77B-W-02SK8I,,312.0,Piso,Menos de 5 años,No especificado,,,,casa moncloa aravaca aravaca
https://www.pisos.com/comprar/chalet-torrelodones_el_gasco-47561211158_107700/,640.0,417,13/09/2024,,,Compra,417.0,3.0,1.0,No especificado,VE126-C0127-00180,417.0,528.0,Piso,Entre 30 y 50 años,No especificado,,,,chalet torrelodones el gasco
https://www.pisos.com/comprar/chalet-moncloa_aravaca_aravaca28023-43401017765_100500/,,270,08/10/2024,,,Compra,270.0,3.0,4.0,No especificado,SA2135-05832/7619,251.0,,Piso,Menos de 5 años,No especificado,,,,chalet moncloa aravaca aravaca
https://www.pisos.com/comprar/piso-el_cantizal28232-45921352588_108500/,552.0,116,09/08/2024,,,Compra,116.0,3.0,2.0,No especificado,AG588-SALVIA2,,,Piso,No especificado,No especificado,,,,piso el cantizal
https://www.pisos.com/comprar/apartamento-justicia_chueca28004-45875956588_101800/,,280,29/07/2024,,,Compra,280.0,4.0,2.0,No especificado,IF77045-I-00YFCZ-W-02WAGN,,,Piso,No especificado,1ª,,,,apartamento justicia chueca
https://www.pisos.com/comprar/piso-universidad_malasana28004-39220649316_101800/,889.0,117,23/05/2024,,,Compra,117.0,,3.0,No especificado,IF77045-I-00XPQH-W-02U0ZI,,,Piso,No especificado,2ª,,,,piso universidad malasana
https://www.pisos.com/comprar/chalet_adosado-alpedrete_centro_urbano-43338018562_212600/,419.0,195,17/08/2024,,,Compra,195.0,4.0,3.0,En buen estado,2126-005410,185.0,250.0,Piso,No especificado,No especificado,125,,,chalet adosado alpedrete centro urbano
https://www.pisos.com/comprar/atico-chamartin_el_viso28002-38386957362_101800/,,420,21/05/2024,,,Compra,420.0,3.0,5.0,No especificado,IF77045-I-00X8NZ-W-02SPS3,,,Piso,No especificado,No especificado,,,,atico chamartin el viso
https://www.pisos.com/comprar/casa-fuente_el_saz_de_jarama_centro_urbano-38363002244_101800/,695.0,256,07/10/2024,,,Compra,256.0,5.0,3.0,No especificado,IF77045-I-00XEGA-W-02T3N0,,3.2,Piso,Más de 50 años,No especificado,,,,casa fuente el saz de jarama centro urbano
https://www.pisos.com/comprar/apartamento-jeronimos28014-46697950073_101800/,,275,02/08/2024,,,Compra,275.0,3.0,3.0,No especificado,IF77045-I-00YIHC-W-02V2MQ,,,Piso,No especificado,No especificado,,,,apartamento jeronimos
https://www.pisos.com/comprar/finca_rustica-el_vellon_centro_urbano-22517999307_197600/,15.0,6.301,29/10/2024,,,Compra,6.301,,,En buen estado,1976-2481,,6.301,Piso,No especificado,No especificado,,,,finca rustica el vellon centro urbano
https://www.pisos.com/comprar/casa-valdeolmos-35870222344_106700/,310.0,74,01/10/2024,,,Compra,74.0,,,En buen estado,IFC76289-004137,74.0,336.0,Piso,Más de 50 años,No especificado,,,,casa valdeolmos
https://www.pisos.com/comprar/casa_adosada-coimbra_guadarrama-45860524973_101800/,449.9,246,20/10/2024,,,Compra,246.0,4.0,3.0,No especificado,IF76877-OLIVOS,,,Adosada,No especificado,No especificado,,,,casa adosada coimbra guadarrama
https://www.pisos.com/comprar/casa-la_raya_del_palancar_guadamonte28691-38385905196_101800/,,169,21/05/2024,,,Compra,169.0,,2.0,No especificado,IF77045-I-00ULOX-W-02LYQE,,300.0,Piso,No especificado,No especificado,,,,casa la raya del palancar guadamonte
https://www.pisos.com/comprar/piso-numancia28038-47587734827_107700/,124.0,72,13/09/2024,,,Compra,72.0,,,No especificado,VE126-C0127-GTRE-01381,72.0,,Piso,Más de 50 años,No especificado,,,,piso numancia
https://www.pisos.com/comprar/casa_pareada-cubas_de_la_sagra_centro_urbano-40063095137_100500/,370.0,345,20/05/2024,100,30,Compra,345.0,4.0,3.0,No especificado,SA1751-PAREADO-R3.1-7-FC/6474,205.0,308.0,Pareada,No especificado,No especificado,,,,casa pareada cubas de la sagra centro urbano
https://www.pisos.com/comprar/casa-monte_alina_la_cabana-47531450023_101800/,,700,26/09/2024,,,Compra,700.0,6.0,6.0,No especificado,IF77045-I-00YNU2-W-02TMHI,,3.984,Piso,Entre 30 y 50 años,No especificado,,,,casa monte alina la cabana
https://www.pisos.com/comprar/apartamento-vinas_viejas-47591017239_101800/,580.0,192,01/10/2024,,,Compra,192.0,2.0,2.0,No especificado,IF77045-I-00YO5M-W-02X69Y,,,Piso,Entre 10 y 20 años,No especificado,,,,apartamento vinas viejas
https://www.pisos.com/comprar/apartamento-recoletos28001-41683518855_101800/,,225,21/05/2024,,,Compra,225.0,4.0,5.0,No especificado,IF77045-I-00XZJV-W-02UUDF,,,Piso,Más de 50 años,5ª,,,,apartamento recoletos
https://www.pisos.com/comprar/piso-centro_palacio28005-44208713869_108900/,490.0,57,13/07/2024,,,Compra,57.0,2.0,1.0,No especificado,XA491-3927,53.0,,Piso,No especificado,No especificado,,,,piso centro palacio
https://www.pisos.com/comprar/piso-vega_de_la_moraleja-44190720513_108900/,255.0,80,18/09/2024,,,Compra,80.0,,1.0,No especificado,XA491-3906,55.0,,Piso,No especificado,4ª,Más de 100 €,,,piso vega de la moraleja
https://www.pisos.com/comprar/casa_adosada-centro_zona_de_la_estacion-45860027640_100500/,600.8,235,24/07/2024,270,74,Compra,235.0,5.0,4.0,En buen estado,SA323-FHOG-2633,,,Adosada,Más de 50 años,No especificado,,,,casa adosada centro zona de la estacion
https://www.pisos.com/comprar/atico-piovera28043-48341430110_101800/,,416,09/10/2024,,,Compra,416.0,5.0,5.0,No especificado,IF77045-I-00YPCT-W-02XCUE,,,Piso,Entre 30 y 50 años,6ª,,,,atico piovera
https://www.pisos.com/comprar/piso-rios_rosas28003-45048159961_107000/,69.0,64,12/10/2024,,,Compra,64.0,1.0,1.0,No especificado,AS1-51909247,,,Piso,No especificado,No especificado,,,,piso rios rosas
https://www.pisos.com/comprar/chalet-la_pizarra28200-48385738878_100500/,374.5,146,17/10/2024,999,48,Compra,146.0,3.0,1.0,En buen estado,SA4346-BUR-172,145.0,,Piso,Entre 20 y 30 años,No especificado,,,,chalet la pizarra
https://www.pisos.com/comprar/casa-brunete_centro_urbano-45841551953_109100/,664.0,300,24/10/2024,,,Compra,300.0,5.0,3.0,No especificado,FE376-284480,,,Piso,No especificado,No especificado,,,,casa brunete centro urbano
